portal,nome,nome_submenu,id_submenu,submenu_ordem,id_consulta,titulo_consulta,tipo_consulta
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,79556,Despesas por Credor.,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,9579,Despesas por Programas e Ações,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,47125,Execução de Despesas (Completo e Detalhado).,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,34378,Reembolso.,RELATORIOS
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,78497,Restos a pagar,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,25524,Verbas de Representação e de Gabinete,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,73632,Auxílio Emergencial a Gratuidade das Pessoas Idosas - EC 123/22,RELATORIOS
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,75399,CONVÊNIOS E OUTROS INTRUMENTOS CONGÊNERES SEM RECEBIMENTO DE RECUSOS,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,26909,Convênios Estaduais/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,26908,Convênios Federais/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,32649,Convênios Recebidos/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,35783,Incentivos Relacionados a Projetos Culturais,RELATORIOS
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,74885,Parcerias e Convênios Repassados/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9603,Receita Prevista x Realizada,LISTA_EM_ARVORE
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9574,Receitas Orçamentárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9598,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9597,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,106042,Emendas Parlamentares.,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,106330,Emendas Parlamentares/EC 105/2019,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,10283,Execução Extraorçamentária,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,10197,PARECER PRÉVIO TCE,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,84755,PLANEJAMENTO DE FISCALIZAÇÃO,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,106640,Planejamento Estratégico,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,INEXISTENTE,INEXISTENTE,INEXISTENTE,10198,RELATÓRIO CIRCUNSTANCIADO,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Relatórios de Gestão ou Atividades,55072,7,154665,Movimentação Bancária Mensal,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Relatórios de Gestão ou Atividades,55072,7,105355,Relatórios de Gestão ou Atividades,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,115815,Lei Aldir Blanc,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,105059,Lei Lei Rouanet,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,105072,Lei Paulo Gustavo,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Julgamento das contas do poder executivo pelo legislativo,37114,5,75338,Julgamento das contas do poder executivo pelo legislativo,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,105890,Desonerações Concedidas,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,74389,Inscritos na Dívida Ativa,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,10285,Leis de Incentivos e Isenções Fiscais,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,105894,Renuncias de Receitas,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Atas de Audiências Públicas,19975,3,27618,Atas de Audiência Pública,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9616,Movimentação Bancária,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9595,Transferências Financeiras Concedidas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9594,Transferências Financeiras Recebidas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10202,Anexos Anuais,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10200,Anexos da Lei 4320/1964,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10201,Anexos da Lei de Responsabilidade Fiscal,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,135681,CDP (Cadastro da Dívida Pública)-Consolidado,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77661,Dívida Consolidada,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77664,Instrução Normativa,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10279,LDO,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10280,LOA,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77665,"Manuais PPA, LDO e LOA",RELATORIOS
